PK523,21-Jan-18,11:00,NV639,I,319,21-Jan-18,12:15,NV6316,D,PLK,ITO
PK524,21-Jan-18,11:00,NV6785,D,320,21-Jan-18,13:10,NV398,I,EMD,PLB
PK525,21-Jan-18,11:20,NV6535,D,320,21-Jan-18,13:55,NV652,I,DLH,CLL
PK526,21-Jan-18,11:25,NV841,I,325,21-Jan-18,13:05,NV6488,D,LJY,TZY
PK527,21-Jan-18,12:00,NV835,I,325,21-Jan-18,13:15,NV610,I,ILH,ILH
PK528,21-Jan-18,12:20,NV6749,D,320,21-Jan-18,13:55,NV6540,D,IEH,UTO
PK529,21-Jan-18,12:20,NV867,D,33E,21-Jan-18,15:45,NV6116,I,LNH,UQF
PK530,21-Jan-18,12:25,GN0253,D,73A,21-Jan-18,13:35,GN0204,D,CQF,TIF
PK531,21-Jan-18,12:25,NV3703,I,73H,21-Jan-18,13:55,NV3703,D,OHP,XVI
PK532,21-Jan-18,12:55,NV674,D,33L,21-Jan-18,14:25,NV674,I,QFL,EFM
PK533,21-Jan-18,13:00,GN0201,D,73H,21-Jan-18,14:05,GN930,I,KOA,QVT
PK534,21-Jan-18,13:00,GN0491,D,738,21-Jan-18,14:15,GN966,I,LXM,CLL
PK535,21-Jan-18,13:05,NV3287,D,73E,21-Jan-18,16:30,NV6556,D,ARA,LXF
PK536,21-Jan-18,13:05,NV6165,I,323,21-Jan-18,14:10,NV6722,D,UBF,EMD
PK537,21-Jan-18,13:10,GN0235,D,73H,21-Jan-18,14:20,GN0250,D,UWT,YNO
PK538,21-Jan-18,13:15,NV3266,D,325,21-Jan-18,14:15,NV3269,D,YJZ,YJZ
PK539,21-Jan-18,13:20,NV6155,I,320,21-Jan-18,14:25,NV6494,D,QVT,AZJ
PK540,21-Jan-18,13:25,NV6735,D,73E,21-Jan-18,14:30,NV6198,I,EMD,GVL
PK541,21-Jan-18,13:40,GN913,I,73H,21-Jan-18,14:45,GN938,I,UTB,JDO
PK542,21-Jan-18,13:40,NV6719,D,320,21-Jan-18,14:50,NV6718,D,IJB,TIF
PK543,21-Jan-18,13:50,GN932,D,738,21-Jan-18,14:55,GN932,I,DHP,LJY
PK544,21-Jan-18,13:50,NV383,I,321,21-Jan-18,15:30,NV383,D,OSU,QFL
PK545,21-Jan-18,13:55,NV6727,D,320,21-Jan-18,14:55,NV6762,D,ZLI,ZOK
PK546,21-Jan-18,14:00,NV6153,I,325,21-Jan-18,14:50,*****,D,JDO,***
PK547,21-Jan-18,14:10,NV6575,D,320,21-Jan-18,15:20,NV6574,D,IGF,IGF
PK548,21-Jan-18,14:20,NV3654,D,73E,21-Jan-18,15:25,NV6318,D,XVI,MAI
PK549,21-Jan-18,14:25,NV6171,I,323,21-Jan-18,16:10,NV6374,D,DKV,ZOU
PK550,21-Jan-18,14:35,NV6359,D,319,21-Jan-18,15:40,NV6378,D,EBU,ZCQ
PK551,21-Jan-18,14:35,NV681,I,773,21-Jan-18,20:00,NV308,I,DEH,KGL
PK552,21-Jan-18,14:40,GN0477,D,73H,21-Jan-18,16:20,GN0256,D,ZJI,ZDV
PK553,21-Jan-18,14:40,GN0573,D,73A,21-Jan-18,15:45,GN0246,D,XYO,CBW
PK554,21-Jan-18,14:40,NV656,D,33H,21-Jan-18,16:10,NV656,I,DHR,TJO
PK555,21-Jan-18,14:50,GN953,I,73H,21-Jan-18,16:10,GN0638,D,CLL,DBO
PK556,21-Jan-18,14:50,NV613,I,320,21-Jan-18,16:50,NV6768,D,ILH,IEH
PK557,21-Jan-18,14:50,NV899,I,33E,21-Jan-18,20:20,NV672,I,GDP,TZE
PK558,21-Jan-18,14:55,GN0283,D,73E,21-Jan-18,15:55,GN0362,D,ISC,IBL
PK559,21-Jan-18,14:55,GN0479,D,73E,21-Jan-18,16:05,GN0280,D,TIF,DHR
PK560,21-Jan-18,14:55,GN0523,D,73E,21-Jan-18,16:35,GN0348,D,NJH,TZY
PK561,21-Jan-18,14:55,NV337,I,323,21-Jan-18,16:15,NV616,I,LJY,ILH
PK562,21-Jan-18,14:55,NV6711,D,325,21-Jan-18,16:15,NV6742,D,GPD,GPD
PK563,21-Jan-18,15:00,*****,D,325,21-Jan-18,15:50,NV3465,D,***,MIX
PK564,21-Jan-18,15:10,GN0423,D,73E,21-Jan-18,16:20,GN0642,D,DBO,IBL
PK565,21-Jan-18,15:15,NV629,I,73H,21-Jan-18,16:50,NV629,D,GVL,XVI
PK566,21-Jan-18,15:20,GN0203,D,738,21-Jan-18,16:10,*****,D,EMD,***
PK567,21-Jan-18,15:20,NV382,D,321,21-Jan-18,16:55,NV382,I,QFL,OSU
PK568,21-Jan-18,15:20,NV6203,D,319,21-Jan-18,16:30,NV6614,D,ZDV,HZT
PK569,21-Jan-18,15:25,NV6453,D,323,21-Jan-18,16:45,NV0746,D,TAY,LXM
PK570,21-Jan-18,15:30,NV657,I,33E,21-Jan-18,19:45,NV848,I,TJO,NFM
PK571,21-Jan-18,15:35,GN0497,D,325,21-Jan-18,17:05,GN0644,D,OOH,YNO
PK572,21-Jan-18,15:35,NV641,I,320,21-Jan-18,16:40,NV6736,D,OHP,EMD
PK573,21-Jan-18,15:35,NV6537,D,325,21-Jan-18,17:10,NV686,I,DLH,IOE
PK574,21-Jan-18,15:35,NV669,I,319,21-Jan-18,17:35,NV638,I,LNR,PLK
PK575,21-Jan-18,15:40,GN965,I,73H,21-Jan-18,18:00,GN0454,D,CLL,EZH
PK576,21-Jan-18,15:40,NV6173,I,323,21-Jan-18,17:05,NV6462,D,JDO,TAY
PK577,21-Jan-18,15:45,NV302,D,320,21-Jan-18,17:15,NV302,I,YJZ,OHP
PK578,21-Jan-18,15:55,GN0549,D,73E,21-Jan-18,17:30,GN0404,D,CBW,ETO
PK579,21-Jan-18,15:55,GN923,I,73H,21-Jan-18,18:30,GN964,I,ILH,CLL
PK580,21-Jan-18,15:55,NV627,I,73E,21-Jan-18,19:15,NV3787,D,LJY,ZJI
PK581,21-Jan-18,15:55,NV6657,D,325,21-Jan-18,17:30,NV6162,I,ZOU,JDO
PK582,21-Jan-18,16:05,NV6715,D,320,21-Jan-18,17:40,NV6710,D,TIF,IJB
PK583,21-Jan-18,16:15,NV3260,D,320,21-Jan-18,18:05,NV3277,D,YJZ,YJZ
PK584,21-Jan-18,16:15,NV6149,I,320,21-Jan-18,18:00,NV6149,D,DKV,DUV
PK585,21-Jan-18,16:20,NV6377,D,325,21-Jan-18,18:10,NV830,I,CIZ,LJY
PK586,21-Jan-18,16:20,NV683,I,33L,21-Jan-18,17:20,NV682,I,IOM,IOM
PK587,21-Jan-18,16:30,NV3197,I,320,21-Jan-18,17:35,NV6726,D,PLB,ZLI
PK588,21-Jan-18,16:30,NV3702,D,73H,21-Jan-18,18:00,NV3702,I,XVI,OHP
PK589,21-Jan-18,16:30,NV663,I,33H,21-Jan-18,17:20,*****,D,MIS,***
PK590,21-Jan-18,16:35,NV304,D,319,21-Jan-18,17:40,NV304,I,DUV,IJK
PK591,21-Jan-18,16:35,NV635,I,773,21-Jan-18,21:00,NV688,I,OSU,MBY
PK592,21-Jan-18,16:50,GN0637,D,738,21-Jan-18,17:55,GN0636,D,XOA,XOA
PK593,21-Jan-18,16:55,NV391,I,33L,21-Jan-18,20:40,NV658,I,DUT,CLL
PK594,21-Jan-18,16:55,NV693,I,33H,21-Jan-18,21:15,NV6297,D,ZWS,QFL
PK595,21-Jan-18,17:00,*****,D,738,21-Jan-18,17:50,GN0332,D,***,MIX
PK596,21-Jan-18,17:05,NV6781,D,320,21-Jan-18,18:10,NV642,I,EMD,GVL
PK597,21-Jan-18,17:10,NV6119,I,332,21-Jan-18,18:00,*****,D,UQF,***
PK598,21-Jan-18,17:20,GN0299,D,738,21-Jan-18,20:05,GN0452,D,TIF,EZH
PK599,21-Jan-18,17:20,GN0333,D,738,21-Jan-18,18:20,GN976,I,MIX,LCW
PK600,21-Jan-18,17:30,NV6145,I,325,21-Jan-18,18:40,NV624,I,JDO,SFQ
PK601,21-Jan-18,17:30,NV619,I,325,21-Jan-18,18:30,NV834,I,ILH,ILH
PK602,21-Jan-18,17:35,GN0209,D,73A,21-Jan-18,21:00,GN0494,D,BPH,OOH
PK603,21-Jan-18,17:40,NV6301,D,325,21-Jan-18,18:30,*****,D,AVI,***
PK604,21-Jan-18,17:50,NV697,I,773,21-Jan-18,18:40,*****,D,MBY,***
PK605,21-Jan-18,18:00,NV3786,D,73E,21-Jan-18,19:30,NV3631,D,ZJI,XVI
PK606,21-Jan-18,18:00,NV601,I,773,21-Jan-18,18:50,*****,D,TGP,***
PK607,21-Jan-18,18:00,NV6489,D,320,21-Jan-18,21:05,NV6544,D,TZY,DLH
PK608,21-Jan-18,18:05,NV821,I,33H,21-Jan-18,18:55,*****,D,NBE,***
PK609,21-Jan-18,18:10,GN0461,D,73H,21-Jan-18,19:30,GN972,I,LXM,LVM
PK610,21-Jan-18,18:15,NV3131,I,73H,21-Jan-18,19:45,NV3131,D,GTA,XVI
PK611,21-Jan-18,18:20,NV6253,D,320,21-Jan-18,21:35,NV6578,D,MMW,IGF
PK612,21-Jan-18,18:20,NV831,I,320,21-Jan-18,19:35,NV831,D,OHP,MIX
PK613,21-Jan-18,18:25,NV615,I,325,21-Jan-18,20:55,NV6720,D,ILH,ISC
PK614,21-Jan-18,18:30,NV3421,D,319,21-Jan-18,19:35,NV3410,D,YOO,YOO
PK615,21-Jan-18,18:30,NV6525,D,325,21-Jan-18,21:00,NV6312,D,DUV,IBL
PK616,21-Jan-18,18:35,NV6739,D,320,21-Jan-18,20:00,NV860,I,EMD,QOI
PK617,21-Jan-18,18:40,GN941,I,73H,21-Jan-18,19:45,GN978,I,QVT,CLJ
PK618,21-Jan-18,18:40,NV6703,D,319,21-Jan-18,20:00,NV6486,D,IAI,EZH
PK619,21-Jan-18,18:45,NV399,I,320,21-Jan-18,19:50,NV6784,D,PLB,EMD
PK620,21-Jan-18,18:50,GN0465,D,738,21-Jan-18,21:45,GN0170,D,XFI,UTO
PK621,21-Jan-18,18:50,GN951,I,73H,21-Jan-18,20:00,GN968,I,CLL,ILU
PK622,21-Jan-18,18:50,NV829,I,773,21-Jan-18,19:40,*****,D,PSE,***
PK623,21-Jan-18,18:55,GN0287,D,738,21-Jan-18,21:10,GN0287,D,DHR,LXM
PK624,21-Jan-18,18:55,NV6663,D,320,21-Jan-18,23:10,NV6156,I,MZJ,DSL
PK625,21-Jan-18,18:55,NV859,I,73H,21-Jan-18,21:00,NV859,D,LJY,LNH
PK626,21-Jan-18,19:10,GN0641,D,738,21-Jan-18,21:20,GN0428,D,XOA,DBO
PK627,21-Jan-18,19:15,NV3119,I,321,21-Jan-18,21:25,NV6472,D,NGN,TAY
PK628,21-Jan-18,19:15,NV6714,D,320,21-Jan-18,21:25,NV6714,D,AIB,TIF
PK629,21-Jan-18,19:20,NV319,I,773,21-Jan-18,20:10,*****,D,ZZA,***
PK630,21-Jan-18,19:30,NV6199,I,73E,21-Jan-18,21:30,NV3655,D,GVL,XVI
PK631,21-Jan-18,19:30,NV673,I,33E,21-Jan-18,20:20,*****,D,TZE,***
PK632,21-Jan-18,19:30,NV699,I,773,21-Jan-18,21:40,NV699,D,KGL,GPD
PK633,21-Jan-18,19:35,NV633,I,325,21-Jan-18,21:05,NV633,D,OSU,YJZ
PK634,21-Jan-18,19:40,NV849,I,33E,21-Jan-18,23:30,NV654,I,NFM,TJO
PK635,21-Jan-18,19:45,NV3622,D,319,21-Jan-18,20:35,*****,D,XVI,***
PK636,21-Jan-18,19:50,NV6753,D,319,21-Jan-18,21:10,NV836,I,EMD,ILH
PK637,21-Jan-18,20:00,GN939,I,73H,21-Jan-18,21:05,GN0300,D,JDO,TXB
PK638,21-Jan-18,20:00,NV6324,D,73H,21-Jan-18,21:00,NV6325,D,UZO,UZO
PK639,21-Jan-18,20:00,NV6527,D,320,21-Jan-18,20:50,*****,D,DUV,***
PK640,21-Jan-18,20:00,NV827,I,33E,21-Jan-18,21:55,NV826,I,COF,COF
PK641,21-Jan-18,20:05,GN0205,D,73A,21-Jan-18,21:35,GN0560,D,TIF,LXF
PK642,21-Jan-18,20:10,GN0237,D,738,21-Jan-18,21:15,GN946,I,SJA,IOE
PK643,21-Jan-18,20:10,GN0261,D,73H,21-Jan-18,21:05,GN0260,D,YNO,DHR
PK644,21-Jan-18,20:10,NV621,I,325,21-Jan-18,21:00,*****,D,ILH,***
PK645,21-Jan-18,20:10,NV6317,D,319,21-Jan-18,21:00,*****,D,ITO,***
PK646,21-Jan-18,20:15,NV6551,D,320,21-Jan-18,21:30,NV6528,D,UTO,DUV
PK647,21-Jan-18,20:15,NV6725,D,320,21-Jan-18,21:05,*****,D,ISC,***
PK648,21-Jan-18,20:20,NV6549,D,319,21-Jan-18,21:10,*****,D,OBP,***
PK649,21-Jan-18,20:25,NV317,I,320,21-Jan-18,21:15,*****,D,DOY,***
PK650,21-Jan-18,20:25,NV3278,D,325,21-Jan-18,21:15,*****,D,YJZ,***
PK651,21-Jan-18,20:30,NV6117,I,33E,21-Jan-18,21:20,*****,D,UQF,***
PK652,21-Jan-18,20:30,NV6578,D,325,21-Jan-18,21:20,*****,D,TZY,***
PK653,21-Jan-18,20:30,NV6772,D,325,21-Jan-18,22:05,NV6772,D,GPD,EMD
PK654,21-Jan-18,20:40,*****,D,319,21-Jan-18,21:30,NV6478,D,***,DTY
PK655,21-Jan-18,20:45,NV6375,D,323,21-Jan-18,21:35,*****,D,ZOU,***
PK656,21-Jan-18,21:00,NV6495,D,320,21-Jan-18,21:50,*****,D,AZJ,***
PK657,21-Jan-18,21:00,NV6633,D,320,21-Jan-18,22:10,NV6632,D,UBP,UBP
PK658,21-Jan-18,21:00,NV6811,D,320,21-Jan-18,22:20,NV6811,D,VSD,OHC
PK659,21-Jan-18,21:05,NV651,I,773,21-Jan-18,21:55,*****,D,IOE,***
PK660,21-Jan-18,21:05,NV6642,D,320,21-Jan-18,22:20,NV6642,D,TIF,LIO
PK661,21-Jan-18,21:10,NV6643,D,320,21-Jan-18,22:00,NV392,I,LIO,THO
PK662,21-Jan-18,21:15,GN0409,D,738,21-Jan-18,22:40,GN0368,D,DTY,YNO
PK663,21-Jan-18,21:15,GN933,I,738,21-Jan-18,22:45,GN933,D,LJY,DHP
PK664,21-Jan-18,21:20,GN0629,D,738,21-Jan-18,22:20,GN0620,D,XOA,XOA
PK665,21-Jan-18,21:20,NV6653,D,320,21-Jan-18,22:30,NV6652,D,UOB,UOB
PK666,21-Jan-18,21:20,NV6699,D,321,21-Jan-18,22:10,*****,D,GPD,***
PK667,21-Jan-18,21:30,GN997,I,73H,21-Jan-18,22:30,GN952,I,LVM,CLL
PK668,21-Jan-18,21:30,NV679,I,33E,21-Jan-18,22:20,*****,D,TJO,***
PK669,21-Jan-18,21:40,NV6241,D,325,21-Jan-18,22:30,*****,D,QFL,***
PK670,21-Jan-18,21:45,NV6737,D,320,21-Jan-18,22:50,NV3993,D,EMD,OLH
PK671,21-Jan-18,21:50,NV3270,D,325,21-Jan-18,22:40,*****,D,YJZ,***
PK672,21-Jan-18,21:50,NV6319,D,73E,21-Jan-18,22:40,*****,D,MAI,***
PK673,21-Jan-18,22:00,GN0257,D,73H,21-Jan-18,22:50,*****,D,ZDV,***
PK674,21-Jan-18,22:00,GN0541,D,738,21-Jan-18,22:50,*****,D,IOZ,***
PK675,21-Jan-18,22:00,NV6405,D,320,21-Jan-18,22:50,*****,D,DHP,***
PK676,21-Jan-18,22:05,GN0489,D,73E,21-Jan-18,22:55,*****,D,LXM,***
PK677,21-Jan-18,22:05,NV6769,D,320,21-Jan-18,22:55,*****,D,IEH,***
PK678,21-Jan-18,22:10,GN945,I,73H,21-Jan-18,23:00,*****,D,CLL,***
PK679,21-Jan-18,22:15,NV6763,D,320,21-Jan-18,23:05,*****,D,ZOK,***
PK680,21-Jan-18,22:25,GN0247,D,73A,21-Jan-18,23:15,*****,D,CBW,***
PK681,21-Jan-18,22:25,GN0645,D,325,21-Jan-18,23:15,*****,D,YNO,***
PK682,21-Jan-18,22:30,GN0291,D,73E,21-Jan-18,23:20,*****,D,DHR,***
PK683,21-Jan-18,22:30,GN0639,D,73H,21-Jan-18,23:20,*****,D,DBO,***
PK684,21-Jan-18,22:45,NV0747,D,323,21-Jan-18,23:35,*****,D,LXM,***
PK685,21-Jan-18,22:50,NV617,I,323,21-Jan-18,23:40,*****,D,ILH,***
PK686,21-Jan-18,22:50,NV6379,D,319,21-Jan-18,23:40,*****,D,ZCQ,***
PK687,21-Jan-18,22:55,NV6615,D,319,21-Jan-18,23:45,*****,D,HZT,***
PK688,21-Jan-18,23:00,NV6557,D,73E,21-Jan-18,23:50,*****,D,LXF,***
PK689,21-Jan-18,23:10,GN0285,D,73A,22-Jan-18, 0:0,*****,D,KOH,***
PK690,21-Jan-18,23:10,NV3464,D,325,22-Jan-18, 0:0,*****,D,MIX,***
PK691,21-Jan-18,23:15,GN0363,D,73E,22-Jan-18, 0:5,*****,D,IBL,***
PK692,21-Jan-18,23:20,GN0455,D,73H,22-Jan-18, 0:10,*****,D,EZH,***
PK693,21-Jan-18,23:20,NV3447,D,320,22-Jan-18, 0:10,*****,D,YJZ,***
PK694,21-Jan-18,23:25,NV6471,D,323,22-Jan-18, 0:15,*****,D,TAY,***
PK695,21-Jan-18,23:30,NV3195,D,319,22-Jan-18, 0:20,*****,D,UTO,***
PK696,21-Jan-18,23:40,GN0643,D,73E,22-Jan-18, 0:30,*****,D,IBL,***
PK697,21-Jan-18,23:55,GN0405,D,73E,22-Jan-18, 0:45,*****,D,ETO,***
PK698,21-Jan-18, 0:10,GN0349,D,73E,21-Jan-18,15:50,GN0488,D,TZY,LXM
PK699,21-Jan-18, 0:15,GN0679,D,738,21-Jan-18, 1:5,*****,D,DHP,***
PK700,21-Jan-18, 0:15,NV6723,D,323,21-Jan-18, 8:10,NV6164,I,EMD,UBF
PK701,21-Jan-18, 0:20,GN967,I,73H,21-Jan-18, 7:10,GN0290,D,CLL,KOA
PK702,21-Jan-18, 1:20,NV3653,D,73E,21-Jan-18, 8:30,NV6734,D,DBO,EMD
PK703,21-Jan-18, 1:30,NV6487,D,319,21-Jan-18, 8:15,NV6702,D,EZH,IAI
PK704,21-Jan-18, 1:35,GN0453,D,738,21-Jan-18, 9:25,GN0630,D,EZH,XOA
PK705,21-Jan-18, 1:45,GN0659,D,73A,21-Jan-18, 6:55,GN0252,D,UHP,CQF
PK706,21-Jan-18, 4:10,NV677,I,332,21-Jan-18,17:10,NV6170,I,TJO,DHL
PK707,21-Jan-18, 4:25,NV625,I,325,21-Jan-18, 9:30,NV6376,D,SFQ,CIZ
PK708,21-Jan-18, 4:55,NV675,I,33L,21-Jan-18, 6:55,NV675,D,EFM,QFL
PK709,21-Jan-18, 5:0,GN991,I,73H,21-Jan-18,12:00,GN944,I,LCW,CLL
PK710,21-Jan-18, 5:0,NV847,I,773,21-Jan-18,14:20,NV690,I,TZE,TGP
PK711,21-Jan-18, 5:10,NV609,I,33H,21-Jan-18,11:10,NV896,D,ZWS,YJZ
PK712,21-Jan-18, 5:15,NV309,I,773,21-Jan-18, 9:10,NV634,I,KGL,OSU
PK713,21-Jan-18, 5:20,NV871,I,320,21-Jan-18,10:20,NV3196,I,QOI,PLB
PK714,21-Jan-18, 5:35,NV347,I,33L,21-Jan-18,12:00,NV602,I,NMF,TWP
PK715,21-Jan-18, 5:40,NV655,I,33H,21-Jan-18, 7:40,NV655,D,TJO,DHR
PK716,21-Jan-18, 5:45,NV891,I,773,21-Jan-18,13:20,NV694,I,BLM,MBY
PK717,21-Jan-18, 5:55,GN979,I,73H,21-Jan-18, 8:35,GN940,I,CLJ,CLL
PK718,21-Jan-18, 5:55,NV851,I,773,21-Jan-18,11:40,NV828,I,NFM,PSE
PK719,21-Jan-18, 6:0,GN977,I,738,21-Jan-18,10:15,GN0464,D,LCW,XFI
PK720,21-Jan-18, 6:25,NV689,I,773,21-Jan-18,12:05,NV318,I,MBY,ZZA
PK721,21-Jan-18, 6:30,GN943,I,73H,21-Jan-18, 9:40,GN0476,D,ILU,ZJI
PK722,21-Jan-18, 6:55,NV393,I,320,21-Jan-18, 9:30,NV6576,D,THO,LIO
PK723,21-Jan-18, 7:0,NV6157,I,320,21-Jan-18,10:10,NV316,I,DSL,DOY
PK724,21-Jan-18, 7:0,NV665,I,773,21-Jan-18,13:00,NV640,I,DEH,IOE
PK725,21-Jan-18, 7:15,GN969,I,73H,21-Jan-18,19:30,GN942,I,ILU,ILU
PK726,21-Jan-18, 7:20,GN973,I,73H,21-Jan-18, 9:35,GN922,I,LVM,ILH
PK727,21-Jan-18, 7:20,NV659,I,33L,21-Jan-18,12:10,NV346,I,CLL,NMF
PK728,21-Jan-18, 7:40,NV331,I,33E,21-Jan-18,14:35,NV676,I,GSB,TJO
PK729,21-Jan-18, 8:15,NV6700,D,320,21-Jan-18, 9:15,NV6700,D,OHC,VSD
PK730,21-Jan-18, 8:25,NV3992,D,320,21-Jan-18, 9:30,NV630,I,OLH,OHP
PK731,21-Jan-18, 8:35,NV6135,I,320,21-Jan-18,12:05,NV6770,D,DFC,EMD
PK732,21-Jan-18, 8:35,*****,D,738,21-Jan-18, 9:25,GN0408,D,***,DTY
PK733,21-Jan-18, 8:40,NV6577,D,320,21-Jan-18, 9:50,NV6577,D,LIO,TIF
PK734,21-Jan-18, 8:40,NV6697,D,73H,21-Jan-18, 9:45,NV6612,D,XOA,XOA
PK735,21-Jan-18, 8:45,NV6579,D,320,21-Jan-18,10:00,NV6579,D,IGF,TZY
PK736,21-Jan-18, 8:45,NV6645,D,320,21-Jan-18,10:20,NV6644,D,UOB,UOB
PK737,21-Jan-18, 8:55,NV3620,D,73E,21-Jan-18,10:00,NV626,I,XVI,LJY
PK738,21-Jan-18, 8:55,NV6623,D,320,21-Jan-18,10:00,NV3280,D,UBP,ZOU
PK739,21-Jan-18, 9:10,GN0631,D,738,21-Jan-18,10:35,GN0202,D,XOA,EMD
PK740,21-Jan-18, 9:15,NV628,D,73H,21-Jan-18,10:35,NV628,I,XVI,GVL
PK741,21-Jan-18, 9:20,GN0369,D,738,21-Jan-18,11:10,GN0530,D,YNO,IOZ
PK742,21-Jan-18, 9:20,NV698,D,773,21-Jan-18,11:30,NV698,I,GPD,KGL
PK743,21-Jan-18, 9:25,NV6773,D,325,21-Jan-18,11:05,NV6773,D,EMD,GPD
PK744,21-Jan-18, 9:30,GN0439,D,738,21-Jan-18,11:05,GN0298,D,DHP,TIF
PK745,21-Jan-18, 9:35,NV3513,D,73H,21-Jan-18,10:45,NV3512,D,UZO,UZO
PK746,21-Jan-18, 9:35,NV6655,D,320,21-Jan-18,11:15,NV6622,D,ZOU,UBP
PK747,21-Jan-18, 9:40,GN0571,D,73A,21-Jan-18,11:00,GN0284,D,LXF,KOH
PK748,21-Jan-18, 9:40,NV6533,D,320,21-Jan-18,11:05,NV6536,D,DLH,DLH
PK749,21-Jan-18, 9:45,NV6163,I,325,21-Jan-18,11:00,NV6518,D,JDO,DUV
PK750,21-Jan-18, 9:50,GN0413,D,738,21-Jan-18,12:00,GN0236,D,DBO,SJA
PK751,21-Jan-18, 9:50,NV6479,D,319,21-Jan-18,11:05,NV6752,D,DTY,EMD
PK752,21-Jan-18, 9:50,NV837,I,319,21-Jan-18,12:50,NV3194,D,ILH,UTO
PK753,21-Jan-18, 9:55,NV6313,D,325,21-Jan-18,12:15,NV6144,I,IBL,JDO
